Employee ID,Employee Name,Department,Transaction Code,Transaction Description,Transaction Category,Posting date of transaction,Transaction Date,Merchant Info DBA Name,Transaction Amount,Debit or Credit,Merchant Category Code,Merchant City,Merchant Country,Merchant Postal Code,Merchant State/Province,Conversion Rate
E008,Olivia Smith,Sales,3001,PETRO-CANADA 68061 WHITEHORSE YT,1,2/12/2026,2/11/2026,PETRO-CANADA 68061,119.95,Debit,5541.0,WHITEHORSE,CAN,Y1A5S8,YT,0.0
E010,Sophia Lee,Engineering,3001,MARITZ AT&L CONEXPO AG FENTON MO,1,2/12/2026,2/11/2026,MARITZ AT&L CONEXPO AG,295.95,Debit,8999.0,FENTON,USA,63099,MO,1.402606635
E002,John Miller,Finance,3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2/12/2026,2/11/2026,WSDOT COMMERCIAL VEHIC,31.79,Debit,9399.0,TUMWATER,USA,98504,WA,1.402912621
E009,Noah Garcia,Engineering,3001,Campbell Park Carwash ST. ALBERT AB,1,2/12/2026,2/11/2026,Campbell Park Carwash,17.0,Debit,7542.0,ST. ALBERT,CAN,T8N6P6,AB,0.0
E001,Sarah Chen,Sales,3001,NORTHERN ENERGY TOK AK,1,2/12/2026,2/10/2026,NORTHERN ENERGY,1935.6,Debit,5541.0,TOK,USA,99780,AK,1.402608695
E006,Maya Patel,Finance,3001,TA # 46 TALLULAH TALLULAH LA,1,2/12/2026,2/11/2026,TA # 46 TALLULAH,24.69,Debit,5541.0,TALLULAH,USA,71284,LA,1.391770011
E006,Maya Patel,Human Resources,3001,WSDOT COMMERCIAL VEHIC TUMWATER WA,1,2/12/2026,2/11/2026,WSDOT COMMERCIAL VEHIC,14.49,Debit,9399.0,TUMWATER,USA,98504,WA,1.406796116
E003,Alex Johnson,Customer Success,3001,TOAD RIVER LODGE TOAD RIVER BC,1,2/13/2026,2/12/2026,TOAD RIVER LODGE,207.75,Debit,5499.0,TOAD RIVER,CAN,V0C 2X0,BC,0.0
E007,Lucas Brown,Finance,3001,PZG**MT DEPT TRANSPORT HELENA MT,1,2/13/2026,2/12/2026,PZG**MT DEPT TRANSPORT,15.03,Debit,9399.0,HELENA,USA,59601,MT,1.398139534
E010,Sophia Lee,Human Resources,3001,ACHESON TRUCK WASH ACHESON AB,1,2/13/2026,2/11/2026,ACHESON TRUCK WASH,446.25,Debit,7538.0,ACHESON,CAN,T7X 6C5,AB,0.0
E007,Lucas Brown,Operations,3001,UBER CANADA/UBERTRIP TORONTO ON,1,2/13/2026,2/12/2026,UBER CANADA/UBERTRIP,7.9,Debit,4121.0,TORONTO,CAN,M5K1A0,ON,0.0
E006,Maya Patel,Human Resources,3001,PROVINCIAL PERMIT CENT DAWSON CREEK BC,1,2/13/2026,2/11/2026,PROVINCIAL PERMIT CENT,2710.0,Debit,9399.0,DAWSON CREEK,CAN,V1G4J2,BC,0.0
E009,Noah Garcia,Operations,3001,NV DOT-PERMITS CARSON CITY NV,1,2/13/2026,2/12/2026,NV DOT-PERMITS,34.95,Debit,9399.0,CARSON CITY,USA,98712,NV,1.398
E003,Alex Johnson,Human Resources,3001,PRINCESS AUTO 05 EDMONTON AB,1,2/13/2026,2/12/2026,PRINCESS AUTO 05,74.31,Debit,5085.0,EDMONTON,CAN,T5M 3R5,AB,0.0
E008,Olivia Smith,Marketing,3001,FLYING J 576 NORTHFIELD MN,1,2/13/2026,2/11/2026,FLYING J 576,40.13,Debit,5541.0,NORTHFIELD,USA,55057,MN,1.39631176
E002,John Miller,Marketing,3001,TIM HORTONS #3241 SPRUCE GROVE AB,1,2/13/2026,2/12/2026,TIM HORTONS #3241,18.08,Debit,5814.0,SPRUCE GROVE,CAN,T7X 4P9,AB,0.0
E001,Sarah Chen,Human Resources,3001,PAYSIMPLY/ALBERTA FUEL OTTAWA ON,1,2/13/2026,2/12/2026,PAYSIMPLY/ALBERTA FUEL,1669.48,Debit,9311.0,OTTAWA,CAN,K2K3E7,ON,0.0
E010,Sophia Lee,Marketing,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2/13/2026,2/12/2026,VCN*KANSASMVPERMIT,61.51,Debit,9399.0,TOPEKA,USA,66611,KS,1.397954545
E002,John Miller,Product,3001,BC PERMIT CENTRE VICTORIA BC,1,2/13/2026,2/11/2026,BC PERMIT CENTRE,42.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
E001,Sarah Chen,Marketing,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2/13/2026,2/12/2026,DTOPS SINGLE CROSSING,29.08,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.398076923
E005,Daniel Kim,Sales,3001,PILOT 260 ALBANY GA,1,2/13/2026,2/12/2026,PILOT 260,25.16,Debit,5541.0,ALBANY,USA,31705,GA,1.397777777
E004,Emma Wilson,Operations,3001,PETRO-CANADA 38869 ACHESON AB,1,2/13/2026,2/12/2026,PETRO-CANADA 38869,6.01,Debit,5542.0,ACHESON,CAN,T7X6C6,AB,0.0
E001,Sarah Chen,Customer Success,3001,FLYING J 576 NORTHFIELD MN,1,2/13/2026,2/11/2026,FLYING J 576,658.28,Debit,5542.0,NORTHFIELD,USA,55057,MN,1.39616959
E001,Sarah Chen,Human Resources,3001,MNDOT OSOW PERMITS SAINT PAUL MN,1,2/13/2026,2/12/2026,MNDOT OSOW PERMITS,90.79,Debit,9399.0,SAINT PAUL,USA,551551800,MN,1.396124865
E007,Lucas Brown,Product,3001,STM AT PILOT # 643 HUNTSVILLE TX,1,2/13/2026,2/12/2026,STM AT PILOT # 643,91.31,Debit,5532.0,HUNTSVILLE,USA,77320,TX,1.39617737
E009,Noah Garcia,Sales,3001,FLYING J 550 MINOT ND,1,2/13/2026,2/11/2026,FLYING J 550,690.74,Debit,5541.0,MINOT,USA,58701,ND,1.392059653
E005,Daniel Kim,Marketing,3001,IA DOT MOTOR CARRIER S ANKENY IA,1,2/13/2026,2/12/2026,IA DOT MOTOR CARRIER S,78.88,Debit,9399.0,ANKENY,USA,50021,IA,1.396106194
E009,Noah Garcia,Sales,3001,UBER CANADA/UBERTRIP TORONTO ON,1,2/13/2026,2/12/2026,UBER CANADA/UBERTRIP,30.21,Debit,4121.0,TORONTO,CAN,M5K1A0,ON,0.0
E007,Lucas Brown,Operations,3001,PROVINCIAL PERMIT CENT DAWSON CREEK BC,1,2/13/2026,2/11/2026,PROVINCIAL PERMIT CENT,30.0,Debit,9399.0,DAWSON CREEK,CAN,V1G4J2,BC,0.0
E007,Lucas Brown,Operations,3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,2/13/2026,2/12/2026,MNDOT OSOW PERMITS FEE,1.96,Debit,9399.0,ATLANTA,USA,303285588,GA,1.4
E007,Lucas Brown,Sales,3001,LOVE'S #0343 INSIDE TOOMSUBA MS,1,2/13/2026,2/12/2026,LOVE'S #0343 INSIDE,350.09,Debit,5541.0,TOOMSUBA,USA,39364,MS,1.396171485
E002,John Miller,Marketing,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2/13/2026,2/12/2026,DTOPS SINGLE CROSSING,29.04,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.396153846
E009,Noah Garcia,Engineering,3001,UBER CANADA/UBERTRIP TORONTO ON,1,2/13/2026,2/12/2026,UBER CANADA/UBERTRIP,7.55,Debit,4121.0,TORONTO,CAN,M5K1A0,ON,0.0
E009,Noah Garcia,Sales,3001,PILOT 1025 CHANNELVIEW TX,1,2/13/2026,2/12/2026,PILOT 1025,550.24,Debit,5541.0,CHANNELVIEW,USA,77530,TX,1.396158432
E010,Sophia Lee,Engineering,3001,O'REILLY 1447 ALBANY GA,1,2/13/2026,2/12/2026,O'REILLY 1447,134.34,Debit,5533.0,ALBANY,USA,31701,GA,1.397918834
E003,Alex Johnson,Product,3001,NDHP-E PERMIT BISMARCK ND,1,2/13/2026,2/13/2026,NDHP-E PERMIT,39.09,Debit,9399.0,BISMARCK,USA,58505,ND,1.396071428
E005,Daniel Kim,Operations,3001,CASEYS #2654 STUART IA,1,2/13/2026,2/11/2026,CASEYS #2654,761.18,Debit,5541.0,STUART,USA,50250,IA,1.392062911
E002,John Miller,Marketing,3001,BLACKJACKS ROADHOUSE W NISKU AB,1,2/13/2026,2/12/2026,BLACKJACKS ROADHOUSE W,15.75,Debit,4784.0,NISKU,CAN,T9E8A2,AB,0.0
E005,Daniel Kim,Customer Success,3001,UBER CANADA/UBERTRIP TORONTO ON,1,2/13/2026,2/12/2026,UBER CANADA/UBERTRIP,31.56,Debit,4121.0,TORONTO,CAN,M5K1A0,ON,0.0
E002,John Miller,Operations,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2/13/2026,2/12/2026,DTOPS SINGLE CROSSING,29.04,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.396153846
E009,Noah Garcia,Engineering,3001,LOVE'S #0500 INSIDE EAGLEVILLE MO,1,2/16/2026,2/14/2026,LOVE'S #0500 INSIDE,419.43,Debit,5541.0,EAGLEVILLE,USA,64442,MO,1.3981
E004,Emma Wilson,Engineering,3001,BB OF DES MOINES #8 ALTOONA IA,1,2/16/2026,2/14/2026,BB OF DES MOINES #8,220.35,Debit,7542.0,ALTOONA,USA,500099593,IA,1.398071188
E003,Alex Johnson,Product,3001,PILOT 260 ALBANY GA,1,2/16/2026,2/13/2026,PILOT 260,420.49,Debit,5541.0,ALBANY,USA,31705,GA,1.397905585
E009,Noah Garcia,Human Resources,3001,BB OF BAYTOWN #103 BAYTOWN TX,1,2/16/2026,2/14/2026,BB OF BAYTOWN #103,127.64,Debit,7542.0,BAYTOWN,USA,775211332,TX,1.398028477
E006,Maya Patel,Finance,3001,FLAIR DIR PJRVRK EDMONTON INTE AB,1,2/16/2026,2/13/2026,FLAIR DIR PJRVRK,75.26,Debit,4511.0,EDMONTON INTE,CAN,T9E 0V3,AB,0.0
E007,Lucas Brown,Marketing,3001,BEST WESTERN PULS VANC VANCOUVER BC,1,2/16/2026,2/13/2026,BEST WESTERN PULS VANC,204.76,Debit,3502.0,VANCOUVER,CAN,V6P 6L6,BC,0.0
E010,Sophia Lee,Engineering,3001,CENEX-FUOC OF CARPIO CARPIO ND,1,2/16/2026,2/14/2026,CENEX-FUOC OF CARPIO,726.76,Debit,5541.0,CARPIO,USA,58725,ND,1.398099342
E002,John Miller,Engineering,3001,SYLECTUS MISSISSAUGA ON,1,2/16/2026,2/16/2026,SYLECTUS,918.75,Debit,5817.0,MISSISSAUGA,CAN,L5L 6A9,ON,0.0
E005,Daniel Kim,Customer Success,3001,BB OF BAYTOWN #103 BAYTOWN TX,1,2/16/2026,2/15/2026,BB OF BAYTOWN #103,118.42,Debit,7542.0,BAYTOWN,USA,775211332,TX,1.398110979
E007,Lucas Brown,Operations,3001,MNDOT OSOW PERMITS FEE ATLANTA GA,1,2/16/2026,2/15/2026,MNDOT OSOW PERMITS FEE,2.93,Debit,9399.0,ATLANTA,USA,303285588,GA,1.395238095
E004,Emma Wilson,Human Resources,3001,FLAIR DIR PJRVRK EDMONTON INTE AB,1,2/16/2026,2/14/2026,FLAIR DIR PJRVRK,134.25,Debit,4511.0,EDMONTON INTE,CAN,T9E 0V3,AB,0.0
E001,Sarah Chen,Finance,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2/16/2026,2/14/2026,DTOPS SINGLE CROSSING,29.08,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.398076923
E004,Emma Wilson,Finance,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2/16/2026,2/14/2026,TXDMV OS PERMIT TPE,300.56,Debit,9399.0,AUSTIN,USA,78731,TX,1.398083542
E002,John Miller,Human Resources,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2/16/2026,2/14/2026,OKC SIZE & WEIGHTS PER,61.07,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.39812271
E007,Lucas Brown,Marketing,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2/16/2026,2/13/2026,AB TRANSP 403-340-5075,235.5,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E002,John Miller,Finance,3001,DUBOIS TRAVEL STOP DUBOIS ID,1,2/16/2026,2/14/2026,DUBOIS TRAVEL STOP,7.4,Debit,5541.0,DUBOIS,USA,83423,ID,1.398865784
E008,Olivia Smith,Engineering,3001,BB OF TWIN FALLS #55 JEROME ID,1,2/16/2026,2/14/2026,BB OF TWIN FALLS #55,103.88,Debit,7542.0,JEROME,USA,833386720,ID,1.398115746
E010,Sophia Lee,Customer Success,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2/16/2026,2/13/2026,DTOPS SINGLE CROSSING,29.08,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.398076923
E010,Sophia Lee,Human Resources,3001,SD DEPT OF TRANS OPS PIERRE SD,1,2/16/2026,2/14/2026,SD DEPT OF TRANS OPS,34.95,Debit,9399.0,PIERRE,USA,57501,SD,1.398
E001,Sarah Chen,Sales,3001,CHROME WORLD &TRUCK PA BAYTOWN TX,1,2/16/2026,2/14/2026,CHROME WORLD &TRUCK PA,81.66,Debit,5533.0,BAYTOWN,USA,77521,TX,1.398048279
E005,Daniel Kim,Customer Success,3001,EXPEDIA 73373646146851 EXPEDIA.CA ON,1,2/16/2026,2/14/2026,EXPEDIA 73373646146851,7.46,Debit,4722.0,EXPEDIA.CA,CAN,98004,ON,0.0
E003,Alex Johnson,Product,3001,PAYCARGO LLC PLANTATION FL,1,2/16/2026,2/13/2026,PAYCARGO LLC,142.83,Debit,7399.0,PLANTATION,USA,33324,FL,1.397827363
E002,John Miller,Customer Success,3001,BC PERMIT CENTRE VICTORIA BC,1,2/16/2026,2/13/2026,BC PERMIT CENTRE,74.0,Debit,9399.0,VICTORIA,CAN,V8W9T5,BC,0.0
E001,Sarah Chen,Customer Success,3001,LOVE'S #0691 INSIDE ELY NV,1,2/16/2026,2/15/2026,LOVE'S #0691 INSIDE,962.15,Debit,5541.0,ELY,USA,89301,NV,1.398108053
E003,Alex Johnson,Finance,3001,LOVE'S #0405 INSIDE BRUNSWICK GA,1,2/16/2026,2/15/2026,LOVE'S #0405 INSIDE,331.02,Debit,5541.0,BRUNSWICK,USA,31523,GA,1.398065633
E001,Sarah Chen,Finance,3001,CSI-MO DEPT OF TRANSPO JEFFERSON CIT MO,1,2/16/2026,2/13/2026,CSI-MO DEPT OF TRANSPO,3.2,Debit,9399.0,JEFFERSON CIT,USA,65102,MO,1.397379912
E003,Alex Johnson,Product,3001,BEST WESTERN PULS VANC VANCOUVER BC,1,2/16/2026,2/13/2026,BEST WESTERN PULS VANC,204.76,Debit,3502.0,VANCOUVER,CAN,V6P 6L6,BC,0.0
E008,Olivia Smith,Operations,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2/16/2026,2/12/2026,AB TRANSP 403-340-5075,601.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E006,Maya Patel,Finance,3001,BB OF BRUNSWICK #73 BRUNSWICK GA,1,2/16/2026,2/15/2026,BB OF BRUNSWICK #73,111.43,Debit,7542.0,BRUNSWICK,USA,31523,GA,1.398117942
E009,Noah Garcia,Human Resources,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2/16/2026,2/13/2026,AB TRANSP 403-340-5075,2.0,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E009,Noah Garcia,Customer Success,3001,MNDOT OSOW PERMITS SAINT PAUL MN,1,2/16/2026,2/15/2026,MNDOT OSOW PERMITS,136.85,Debit,9399.0,SAINT PAUL,USA,551551800,MN,1.39814058
E005,Daniel Kim,Engineering,3001,AB TRANSP 403-340-5075 EDMONTON AB,1,2/16/2026,2/13/2026,AB TRANSP 403-340-5075,18.75,Debit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E003,Alex Johnson,Sales,3005,PAI ATM BRUNSWICK GA,3,2/16/2026,2/13/2026,PAI ATM,309.81,Debit,6011.0,BRUNSWICK,USA,31523,GA,0.0
E006,Maya Patel,Engineering,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2/16/2026,2/14/2026,OKC SIZE & WEIGHTS PER,264.63,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.398087489
E003,Alex Johnson,Engineering,3001,NDHP-E PERMIT BISMARCK ND,1,2/16/2026,2/16/2026,NDHP-E PERMIT,106.25,Debit,9399.0,BISMARCK,USA,58505,ND,1.398026315
E005,Daniel Kim,Product,3001,PILOT 234 HUNTSVILLE TX,1,2/16/2026,2/15/2026,PILOT 234,385.75,Debit,5541.0,HUNTSVILLE,USA,77320,TX,1.398100829
E002,John Miller,Customer Success,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2/16/2026,2/13/2026,DTOPS SINGLE CROSSING,29.08,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.398076923
E001,Sarah Chen,Human Resources,3001,LUBEZONE TRUCK LUBE CE BAYTOWN TX,1,2/16/2026,2/14/2026,LUBEZONE TRUCK LUBE CE,677.55,Debit,7538.0,BAYTOWN,USA,77521,TX,1.398105732
E006,Maya Patel,Finance,3001,451-TA EXPRESS TONKA TONKAWA OK,1,2/16/2026,2/15/2026,451-TA EXPRESS TONKA,375.69,Debit,5541.0,TONKAWA,USA,74653,OK,1.398072342
E007,Lucas Brown,Finance,3001,PETRO ALBERTA LEA ALBERT LEA MN,1,2/16/2026,2/13/2026,PETRO ALBERTA LEA,399.28,Debit,5541.0,ALBERT LEA,USA,56007,MN,1.398088168
E005,Daniel Kim,Engineering,3001,CENEX-FARMERS UNION OI FESSENDEN ND,1,2/16/2026,2/12/2026,CENEX-FARMERS UNION OI,822.86,Debit,5541.0,FESSENDEN,USA,58438,ND,1.396145101
E009,Noah Garcia,Operations,3001,LOVE'S #0789 INSIDE GREAT FALLS MT,1,2/16/2026,2/13/2026,LOVE'S #0789 INSIDE,1065.16,Debit,5541.0,GREAT FALLS,USA,59404,MT,1.398104638
E002,John Miller,Product,3001,TA BRUNSWICK #258 BRUNSWICK GA,1,2/16/2026,2/14/2026,TA BRUNSWICK #258,23.77,Debit,5541.0,BRUNSWICK,USA,31523,GA,1.398235294
E005,Daniel Kim,Human Resources,3001,FLAIR IND PJRVRK EDMONTON INTE AB,1,2/16/2026,2/13/2026,FLAIR IND PJRVRK,813.49,Debit,4511.0,EDMONTON INTE,CAN,T9E 0V3,AB,0.0
E010,Sophia Lee,Marketing,3001,LOVE'S #0849 INSIDE VALLEY CITY ND,1,2/16/2026,2/15/2026,LOVE'S #0849 INSIDE,971.27,Debit,5541.0,VALLEY CITY,USA,58072,ND,1.398094168
E002,John Miller,Marketing,3001,NV DOT-PERMITS CARSON CITY NV,1,2/16/2026,2/13/2026,NV DOT-PERMITS,69.91,Debit,9399.0,CARSON CITY,USA,98712,NV,1.3982
E008,Olivia Smith,Product,3001,HUSKY TRAVEL CENTRE THUNDER BAY ON,1,2/16/2026,2/13/2026,HUSKY TRAVEL CENTRE,354.98,Debit,5541.0,THUNDER BAY,CAN,P7B 6C5,ON,0.0
E008,Olivia Smith,Finance,3001,FLAIR DIR PJRVRK EDMONTON INTE AB,1,2/16/2026,2/14/2026,FLAIR DIR PJRVRK,134.25,Debit,4511.0,EDMONTON INTE,CAN,T9E 0V3,AB,0.0
E009,Noah Garcia,Engineering,3001,IN *GEORGIA VEHICLE ES NEWARK NJ,1,2/16/2026,2/13/2026,IN *GEORGIA VEHICLE ES,562.04,Debit,4789.0,NEWARK,USA,071054101,NJ,1.398109452
E006,Maya Patel,Marketing,3001,INTUIT *QuickBooks TORONTO ON,1,2/16/2026,2/14/2026,INTUIT *QuickBooks,1286.25,Debit,5734.0,TORONTO,CAN,M5V 0S8,ON,0.0
E001,Sarah Chen,Sales,401,CASH ADVANCE FEE,10,2/16/2026,2/13/2026,CASH ADVANCE FEE,5.0,Debit,,,,,,0.0
E008,Olivia Smith,Operations,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2/16/2026,2/14/2026,VCN*KANSASMVPERMIT,61.52,Debit,9399.0,TOPEKA,USA,66611,KS,1.398181818
E010,Sophia Lee,Operations,3001,CENEX-TRI ENERGY COOPE STERLING ND,1,2/16/2026,2/14/2026,CENEX-TRI ENERGY COOPE,861.23,Debit,5541.0,STERLING,USA,58572,ND,1.398100649
E003,Alex Johnson,Finance,3001,GA PERMIT 4096972587 TX,1,2/16/2026,2/13/2026,GA PERMIT,53.13,Debit,7372.0,4096972587,USA,77611,TX,1.398157894
E006,Maya Patel,Marketing,3001,BIG HORN HOTEL AND TAV WATSON LAKE YT,1,2/16/2026,2/8/2026,BIG HORN HOTEL AND TAV,168.0,Debit,7011.0,WATSON LAKE,CAN,Y0A 1C0,YT,0.0
E003,Alex Johnson,Operations,3001,TA BRUNSWICK #258 BRUNSWICK GA,1,2/16/2026,2/13/2026,TA BRUNSWICK #258,23.77,Debit,5541.0,BRUNSWICK,USA,31523,GA,1.398235294
E005,Daniel Kim,Customer Success,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2/16/2026,2/14/2026,TXDMV OS PERMIT TPE,171.91,Debit,9399.0,AUSTIN,USA,78731,TX,1.398096942
E002,John Miller,Human Resources,3001,DEPT OF TRANS TRUCKPER LINCOLN NE,1,2/16/2026,2/14/2026,DEPT OF TRANS TRUCKPER,23.42,Debit,9399.0,LINCOLN,USA,685082532,NE,1.398208955
E010,Sophia Lee,Operations,3006,AB TRANSP 403-340-5075 EDMONTON AB,1,2/16/2026,2/12/2026,AB TRANSP 403-340-5075,36.0,Credit,9399.0,EDMONTON,CAN,T5K2C3,AB,0.0
E002,John Miller,Engineering,3001,BAUER BUILT 094 BLAINE MINNEAPOLIS MN,1,2/16/2026,2/13/2026,BAUER BUILT 094 BLAINE,2192.15,Debit,5532.0,MINNEAPOLIS,USA,55449,MN,1.398099429
E004,Emma Wilson,Finance,3001,WAL-MART #3087 ST ALBERT AB,1,2/16/2026,2/14/2026,WAL-MART #3087,34.52,Debit,5411.0,ST ALBERT,CAN,T8N 7A5,AB,0.0
E009,Noah Garcia,Operations,3001,DTOPS SINGLE CROSSING INDIANAPOLIS IN,1,2/16/2026,2/13/2026,DTOPS SINGLE CROSSING,29.08,Debit,9399.0,INDIANAPOLIS,USA,46278,IN,1.398076923
E001,Sarah Chen,Sales,3001,GA PERMIT 4096972587 TX,1,2/17/2026,2/16/2026,GA PERMIT,53.13,Debit,7372.0,4096972587,USA,77611,TX,1.398157894
E001,Sarah Chen,Human Resources,3001,TDOT OSOW PERMITS NASHVILLE TN,1,2/17/2026,2/16/2026,TDOT OSOW PERMITS,27.96,Debit,9399.0,NASHVILLE,USA,37243,TN,1.398
E001,Sarah Chen,Engineering,3001,NIC*OVERSIZEWEIGHTPERM MADISON WI,1,2/17/2026,2/16/2026,NIC*OVERSIZEWEIGHTPERM,193.17,Debit,9399.0,MADISON,USA,53703,WI,1.39806036
E004,Emma Wilson,Engineering,3001,GA PERMIT 4096972587 TX,1,2/17/2026,2/16/2026,GA PERMIT,53.13,Debit,7372.0,4096972587,USA,77611,TX,1.398157894
E001,Sarah Chen,Sales,3001,WC*Blinkay Canmore Canmore AB,1,2/17/2026,2/16/2026,WC*Blinkay Canmore,4.0,Debit,7523.0,Canmore,CAN,T1W 3K1,AB,0.0
E008,Olivia Smith,Engineering,3001,ONE9 #1482 SAUK CENTRE MN,1,2/17/2026,2/16/2026,ONE9 #1482,868.78,Debit,5541.0,SAUK CENTRE,USA,56378,MN,1.398101062
E006,Maya Patel,Product,3001,TA BRUNSWICK #258 BRUNSWICK GA,1,2/17/2026,2/16/2026,TA BRUNSWICK #258,38.83,Debit,5541.0,BRUNSWICK,USA,31523,GA,1.398271516
E007,Lucas Brown,Finance,3001,FLYING J 725 BAYTOWN TX,1,2/17/2026,2/16/2026,FLYING J 725,380.8,Debit,5541.0,BAYTOWN,USA,77521,TX,1.397892882
E003,Alex Johnson,Marketing,3001,LUBEZONE TRUCK LUBE CE BAYTOWN TX,1,2/17/2026,2/16/2026,LUBEZONE TRUCK LUBE CE,803.33,Debit,7538.0,BAYTOWN,USA,77521,TX,1.398092552
E003,Alex Johnson,Sales,3001,TA # 17 BAYTOWN BAYTOWN TX,1,2/17/2026,2/16/2026,TA # 17 BAYTOWN,319.39,Debit,5541.0,BAYTOWN,USA,77521,TX,1.397890406
E001,Sarah Chen,Engineering,3001,SERVICE FEE FRANKLIN TN,1,2/17/2026,2/16/2026,SERVICE FEE,0.66,Debit,9399.0,FRANKLIN,USA,37067,TN,1.404255319
E009,Noah Garcia,Engineering,3001,MNA*MICHELIN CANADA LAVAL QC,1,2/18/2026,2/17/2026,MNA*MICHELIN CANADA,28638.71,Debit,5532.0,LAVAL,CAN,H7T 2P6,QC,0.0
E007,Lucas Brown,Human Resources,3001,CSI-MO DEPT OF TRANSPO JEFFERSON CIT MO,1,2/18/2026,2/17/2026,CSI-MO DEPT OF TRANSPO,21.83,Debit,9399.0,JEFFERSON CIT,USA,65102,MO,1.40385852
E004,Emma Wilson,Human Resources,3001,SQ *AUTOLEDSUPPLY EDMONTON AB,1,2/18/2026,2/17/2026,SQ *AUTOLEDSUPPLY,357.0,Debit,1520.0,EDMONTON,CAN,T5P3M5,AB,0.0
E006,Maya Patel,Marketing,3001,VCN*KANSASMVPERMIT TOPEKA KS,1,2/18/2026,2/17/2026,VCN*KANSASMVPERMIT,61.77,Debit,9399.0,TOPEKA,USA,66611,KS,1.403863636
E004,Emma Wilson,Customer Success,3001,BB OF BAYTOWN #103 BAYTOWN TX,1,2/18/2026,2/17/2026,BB OF BAYTOWN #103,236.66,Debit,7542.0,BAYTOWN,USA,775211332,TX,1.397873597
E007,Lucas Brown,Sales,3001,TRACTOR SUPPLY #1172 BAYTOWN TX,1,2/18/2026,2/17/2026,TRACTOR SUPPLY #1172,176.14,Debit,5599.0,BAYTOWN,USA,77521,TX,1.403729678
E006,Maya Patel,Engineering,3001,TA BRUNSWICK #258 BRUNSWICK GA,1,2/18/2026,2/17/2026,TA BRUNSWICK #258,41.82,Debit,5541.0,BRUNSWICK,USA,31523,GA,1.397727272
E005,Daniel Kim,Human Resources,3001,TXDMV OS PERMIT TPE AUSTIN TX,1,2/18/2026,2/17/2026,TXDMV OS PERMIT TPE,172.6,Debit,9399.0,AUSTIN,USA,78731,TX,1.403708523
E002,John Miller,Engineering,3001,OKC SIZE & WEIGHTS PER OKLAHOMA CITY OK,1,2/18/2026,2/17/2026,OKC SIZE & WEIGHTS PER,61.32,Debit,9399.0,OKLAHOMA CITY,USA,73105,OK,1.403846153
E010,Sophia Lee,Sales,3001,PILOT 495 BROOKLYN IA,1,2/18/2026,2/17/2026,PILOT 495,1268.43,Debit,5541.0,BROOKLYN,USA,52211,IA,1.403736125
E006,Maya Patel,Product,3001,FIRST TRUCK CENTRE EDM EDMONTON AB,1,2/18/2026,2/18/2026,FIRST TRUCK CENTRE EDM,354.56,Debit,5511.0,EDMONTON,CAN,T5M 3P5,AB,0.0
E002,John Miller,Customer Success,3001,LOVE'S #0291 INSIDE RICHMOND KY,1,2/18/2026,2/17/2026,LOVE'S #0291 INSIDE,995.56,Debit,5541.0,RICHMOND,USA,40475,KY,1.397885395
E009,Noah Garcia,Marketing,3001,422-TA ASH FORK ASH FORK AZ,1,2/18/2026,2/16/2026,422-TA ASH FORK,114.42,Debit,5541.0,ASH FORK,USA,86320,AZ,1.397923029
E001,Sarah Chen,Engineering,3001,VCN*OH DOT COLUMBUS OH,1,2/18/2026,2/17/2026,VCN*OH DOT,113.23,Debit,9399.0,COLUMBUS,USA,43223,OH,1.397901234
